,HIAA80,90837,CPT4,350,11,SLFIN,164
,HIAA80,90837,CPT4,335,11,HMOHRA,284
,HIAA80,90837,CPT4,773,11,MEFFS,241
,HIAA80,90837,CPT4,640,11,SLFIN,176
,HIAA80,90837,CPT4,224,11,VPHMO,195
,HIAA80,90837,CPT4,436,11,USACC,185
,REF,90837,CPT4,AK01,11,NNHMO,204.5
,HIAA80,90837,CPT4,890,11,MPPO,215
,HIAA80,90837,CPT4,152,11,TC,180
,HIAA80,90837,CPT4,360,11,MHMO,172
,HIAA80,90837,CPT4,327,11,ALL,199
,HIAA80,90837,CPT4,336,11,USACC,282
,HIAA80,90837,CPT4,444,11,,200
,HIAA80,90837,CPT4,856,11,MEPOS,226
,REF,90837,CPT4,AK01,11,SLFIN,204.5
,HIAA80,90837,CPT4,308,11,MEFFS,225
,REF,90837,CPT4,AK01,11,SLFIN,204.5
,HIAA80,90837,CPT4,496,11,USACC,215
,HIAA80,90837,CPT4,543,11,MEPPO,437
,HIAA80,90837,CPT4,647,11,MWC,200
,HIAA80,90837,CPT4,483,11,MEPO,232
,HIAA80,90837,CPT4,280,11,MHMO,251
,HIAA80,90837,CPT4,328,11,MEHMO,273
,HIAA80,90837,CPT4,913,11,EAP,276
,HIAA80,90837,CPT4,708,11,MHMO,154
,HIAA80,90837,CPT4,543,11,,437
,REF,90837,CPT4,AK01,11,USACC,204.5
,HIAA80,90837,CPT4,370,11,MHMO,193
,HIAA80,90837,CPT4,469,11,MEPO,205
,HIAA80,90837,CPT4,545,11,VPHMO,262
,HIAA80,90837,CPT4,590,11,NNHMO,190
,HIAA80,90837,CPT4,130,11,POS,179
,HIAA80,90837,CPT4,590,11,MBH,190
,HIAA80,90837,CPT4,239,11,DHMO,256
,HIAA80,90837,CPT4,313,11,MEHMO,205
,HIAA80,90837,CPT4,221,11,HMO,205
,HIAA80,90837,CPT4,222,11,MPPO,273
,HIAA80,90837,CPT4,752,11,DHMO,220
,REF,90837,CPT4,AK01,11,HMO,204.5
,HIAA80,90837,CPT4,028,11,VPHMO,195
,HIAA80,90837,CPT4,467,11,MPPO,180
,HIAA80,90837,CPT4,841,11,VPHMO,185
,HIAA80,90837,CPT4,304,11,VPHMO,249
,HIAA80,90837,CPT4,604,11,DHMO,241
,HIAA80,90837,CPT4,437,11,USACC,205
,HIAA80,90837,CPT4,484,11,MCAID,251
,HIAA80,90837,CPT4,954,11,HMOAVN,205
,HIAA80,90837,CPT4,239,11,,256
,HIAA80,90837,CPT4,620,11,MEFFS,195
,HIAA80,90837,CPT4,530,11,,288
,HIAA80,90837,CPT4,436,11,MC,185
,HIAA80,90837,CPT4,142,11,HMOAVN,204
,HIAA80,90837,CPT4,402,11,HMOAVN,205
,HIAA80,90837,CPT4,770,11,NNHMO,352
,HIAA80,90837,CPT4,940,11,MCARE,298
,HIAA80,90837,CPT4,300,11,MC,226
,HIAA80,90837,CPT4,481,11,NNHMO,231
,HIAA80,90837,CPT4,328,11,MCARE,273
,HIAA80,90837,CPT4,486,11,ALL,215
,HIAA80,90837,CPT4,080,11,QPOS,226
,HIAA80,90837,CPT4,200,11,VPHMO,257
,HIAA80,90837,CPT4,294,11,,231
,HIAA80,90837,CPT4,441,11,MEPOS,257
,HIAA80,90837,CPT4,337,11,MCAID,273
,REF,90837,CPT4,AK01,11,MC,225.83
,REF,90837,CPT4,AK01,11,SLFIN,204.5
,HIAA80,90837,CPT4,928,11,TC,277
,HIAA80,90837,CPT4,150,11,MEPOS,185
,REF,90837,CPT4,AK01,11,MPPO,153.38
,HIAA80,90837,CPT4,605,11,,256
,HIAA80,90837,CPT4,701,11,DHMO,184
,HIAA80,90837,CPT4,708,11,MEPO,154
,REF,90837,CPT4,AK01,11,MCARE,204.5
,HIAA80,90837,CPT4,221,11,SLFIN,205
,HIAA80,90837,CPT4,662,11,MC,205
,REF,90837,CPT4,AK01,11,TRICR,204.5
,REF,90837,CPT4,AK01,11,HMO,204.5
,HIAA80,90837,CPT4,350,11,HMO,164
,HIAA80,90837,CPT4,981,11,HMO,230
,HIAA80,90837,CPT4,853,11,MC,241
,HIAA80,90837,CPT4,298,11,POS,257
,HIAA80,90837,CPT4,194,11,VPHMO,205
,REF,90837,CPT4,AK01,11,MCARE,169.37
,HIAA80,90837,CPT4,442,11,ALL,186
,HIAA80,90837,CPT4,308,11,TRICR,225
,HIAA80,90837,CPT4,913,11,MEPOS,276
,HIAA80,90837,CPT4,407,11,DHMO,211
,REF,90837,CPT4,AK01,11,MCAID,225.83
,HIAA80,90837,CPT4,006,11,MEPO,180
,HIAA80,90837,CPT4,765,11,NNHMO,241
,HIAA80,90837,CPT4,605,11,SLFIN,256
,HIAA80,90837,CPT4,488,11,MCARE,226
,REF,90837,CPT4,AK01,11,NNHMO,191.95
,REF,90837,CPT4,AK01,11,MEFFS,204.5
,REF,90837,CPT4,AK01,11,NNHMO,204.5
,HIAA80,90837,CPT4,939,11,MEHMO,231
,HIAA80,90837,CPT4,298,11,SLFIN,257
,HIAA80,90837,CPT4,498,11,MEHMO,205
,HIAA80,90837,CPT4,545,11,MBH,262
,HIAA80,90837,CPT4,341,11,SLFIN,302
,HIAA80,90837,CPT4,050,11,ALL,174
,HIAA80,90837,CPT4,240,11,NNHMO,189
,HIAA80,90837,CPT4,537,11,MC,251
,REF,90837,CPT4,AK01,11,HMOAVN,153.38
,HIAA80,90837,CPT4,044,11,HMO,184
,HIAA80,90837,CPT4,559,11,ALL,256
,HIAA80,90837,CPT4,530,11,QPOS,288
,HIAA80,90837,CPT4,260,11,DPPO,226
,HIAA80,90837,CPT4,233,11,,251
,HIAA80,90837,CPT4,150,11,,185
,HIAA80,90837,CPT4,403,11,ALL,205
,REF,90837,CPT4,AK01,11,HMOHRA,204.5
,REF,90837,CPT4,AK01,11,MHMO,204.5
,HIAA80,90837,CPT4,381,11,MEPOS,201
,HIAA80,90837,CPT4,910,11,POS,256
,HIAA80,90837,CPT4,470,11,MC,176
,HIAA80,90837,CPT4,524,11,POS,200
,HIAA80,90837,CPT4,130,11,MBH,179
,HIAA80,90837,CPT4,232,11,POS,186
,HIAA80,90837,CPT4,337,11,EAP,273
,HIAA80,90837,CPT4,201,11,MHMO,273
,HIAA80,90837,CPT4,945,11,DPPO,274
,HIAA80,90837,CPT4,282,11,MHMO,251
,REF,90837,CPT4,AK01,11,MEHMO,204.5
,HIAA80,90837,CPT4,350,11,EAP,164
,HIAA80,90837,CPT4,388,11,MEPOS,205
,HIAA80,90837,CPT4,050,11,MWC,174
,HIAA80,90837,CPT4,775,11,,205
,HIAA80,90837,CPT4,570,11,MCAID,231
,HIAA80,90837,CPT4,871,11,MHMO,230
,HIAA80,90837,CPT4,070,11,MBH,301
,HIAA80,90837,CPT4,616,11,POS,221
,HIAA80,90837,CPT4,571,11,NNHMO,251
,REF,90837,CPT4,AK01,11,HMOHRA,153.38
,HIAA80,90837,CPT4,598,11,USACC,195
,HIAA80,90837,CPT4,080,11,DHMO,226
,HIAA80,90837,CPT4,407,11,ALL,211
,HIAA80,90837,CPT4,996,11,MEPOS,266
,REF,90837,CPT4,AK01,11,DPPO,225.83
,HIAA80,90837,CPT4,605,11,TRICR,256
,HIAA80,90837,CPT4,470,11,TC,176
,HIAA80,90837,CPT4,327,11,TC,199
,HIAA80,90837,CPT4,387,11,MPPO,205
,HIAA80,90837,CPT4,571,11,QPOS,251
,HIAA80,90837,CPT4,800,11,QPOS,260
,REF,90837,CPT4,AK01,11,HMO,191.95
,HIAA80,90837,CPT4,932,11,ALL,251
,HIAA80,90837,CPT4,247,11,MEPPO,231
,HIAA80,90837,CPT4,458,11,MCAID,196
,HIAA80,90837,CPT4,666,11,MCARE,206
,HIAA80,90837,CPT4,201,11,DHMO,273
,HIAA80,90837,CPT4,535,11,MPPO,247
,HIAA80,90837,CPT4,580,11,MEHMO,334
,HIAA80,90837,CPT4,452,11,MEPO,180
,HIAA80,90837,CPT4,604,11,MCARE,241
,HIAA80,90837,CPT4,221,11,MEPOS,205
,HIAA80,90837,CPT4,463,11,DHMO,232
,HIAA80,90837,CPT4,605,11,HMOHRA,256
,HIAA80,90837,CPT4,448,11,TRICR,175
,HIAA80,90837,CPT4,387,11,DHMO,205
,REF,90837,CPT4,AK01,11,NNHMO,204.5
,HIAA80,90837,CPT4,932,11,MEHMO,251
,HIAA80,90837,CPT4,292,11,HMOHRA,189
,HIAA80,90837,CPT4,342,11,,268
,HIAA80,90837,CPT4,296,11,QPOS,185
,HIAA80,90837,CPT4,282,11,QPOS,251
,HIAA80,90837,CPT4,730,11,MEPPO,179
,HIAA80,90837,CPT4,631,11,MEPPO,185
,HIAA80,90837,CPT4,995,11,MEHMO,298
,HIAA80,90837,CPT4,150,11,MEHMO,185
,HIAA80,90837,CPT4,287,11,MC,222
,HIAA80,90837,CPT4,640,11,,176
,HIAA80,90837,CPT4,922,11,MC,256
,HIAA80,90837,CPT4,936,11,QPOS,205
,HIAA80,90837,CPT4,437,11,DHMO,205
,HIAA80,90837,CPT4,631,11,ALL,185
,HIAA80,90837,CPT4,606,11,HMOHRA,207
,HIAA80,90837,CPT4,434,11,MC,185
,HIAA80,90837,CPT4,050,11,VPHMO,174
,HIAA80,90837,CPT4,054,11,MWC,154
,HIAA80,90837,CPT4,220,11,TC,231
,HIAA80,90837,CPT4,298,11,MEHMO,257
,HIAA80,90837,CPT4,024,11,NNHMO,256
,HIAA80,90837,CPT4,640,11,MBH,176
,HIAA80,90837,CPT4,495,11,HMO,205
,HIAA80,90837,CPT4,430,11,MC,231
,HIAA80,90837,CPT4,563,11,TC,258
,HIAA80,90837,CPT4,640,11,MEPO,176
,HIAA80,90837,CPT4,805,11,MWC,274
,HIAA80,90837,CPT4,407,11,USACC,211
,HIAA80,90837,CPT4,028,11,HMOAVN,195
,HIAA80,90837,CPT4,342,11,HMOHRA,268
,HIAA80,90837,CPT4,920,11,MEPPO,297
,HIAA80,90837,CPT4,278,11,EAP,246
,HIAA80,90837,CPT4,430,11,MEHMO,231
,HIAA80,90837,CPT4,327,11,EAP,199
,HIAA80,90837,CPT4,611,11,ALL,257
,REF,90837,CPT4,AK01,11,TRICR,169.37
,REF,90837,CPT4,AK01,11,MEFFS,169.37
,HIAA80,90837,CPT4,543,11,SLFIN,437
,HIAA80,90837,CPT4,493,11,POS,201
,HIAA80,90837,CPT4,300,11,USACC,226
,HIAA80,90837,CPT4,631,11,HMOAVN,185
,HIAA80,90837,CPT4,622,11,MPPO,190
,HIAA80,90837,CPT4,591,11,HMOAVN,205
,HIAA80,90837,CPT4,200,11,MEPPO,257
,HIAA80,90837,CPT4,372,11,MCAID,277
,HIAA80,90837,CPT4,147,11,,164
,HIAA80,90837,CPT4,450,11,MWC,231
,HIAA80,90837,CPT4,730,11,MEHMO,179
,REF,90837,CPT4,AK01,11,SLFIN,173.83
,HIAA80,90837,CPT4,242,11,MEFFS,210
,HIAA80,90837,CPT4,222,11,HMOAVN,273
,HIAA80,90837,CPT4,294,11,MEPO,231
,HIAA80,90837,CPT4,038,11,MEPOS,201
,HIAA80,90837,CPT4,545,11,MCAID,262
,HIAA80,90837,CPT4,436,11,VPHMO,185
,HIAA80,90837,CPT4,021,11,TRICR,276
,HIAA80,90837,CPT4,233,11,DPPO,251
,HIAA80,90837,CPT4,855,11,MCARE,275
,HIAA80,90837,CPT4,756,11,HMOAVN,242
,HIAA80,90837,CPT4,085,11,POS,368
,HIAA80,90837,CPT4,495,11,MEPOS,205
,HIAA80,90837,CPT4,296,11,HMO,185
,HIAA80,90837,CPT4,524,11,NNHMO,200
,HIAA80,90837,CPT4,537,11,MEHMO,251
,HIAA80,90837,CPT4,571,11,POS,251
,HIAA80,90837,CPT4,372,11,MWC,277
,HIAA80,90837,CPT4,230,11,MEFFS,204
,HIAA80,90837,CPT4,062,11,MHMO,201
,REF,90837,CPT4,AK01,11,DPPO,173.83
,HIAA80,90837,CPT4,913,11,MBH,276
,HIAA80,90837,CPT4,590,11,SLFIN,190
,HIAA80,90837,CPT4,453,11,MEFFS,205
,HIAA80,90837,CPT4,553,11,POS,253
,HIAA80,90837,CPT4,224,11,MWC,195
,REF,90837,CPT4,AK01,11,MEHMO,225.83
,HIAA80,90837,CPT4,535,11,HMOHRA,247
,HIAA80,90837,CPT4,549,11,HMOAVN,413
,HIAA80,90837,CPT4,331,11,TC,358
,HIAA80,90837,CPT4,837,11,,205
,HIAA80,90837,CPT4,943,11,MWC,601
,REF,90837,CPT4,AK01,11,MBH,169.37
,HIAA80,90837,CPT4,928,11,MCAID,277
,HIAA80,90837,CPT4,403,11,MCARE,205
,HIAA80,90837,CPT4,100,11,ALL,364
,HIAA80,90837,CPT4,437,11,MC,205
,REF,90837,CPT4,AK01,11,POS,225.83
,HIAA80,90837,CPT4,546,11,MEPO,413
,REF,90837,CPT4,AK01,11,MEHMO,225.83
,HIAA80,90837,CPT4,855,11,MHMO,275
,HIAA80,90837,CPT4,524,11,MBH,200
,HIAA80,90837,CPT4,295,11,MHMO,179
,HIAA80,90837,CPT4,475,11,DHMO,293
,HIAA80,90837,CPT4,841,11,POS,185
,HIAA80,90837,CPT4,086,11,DHMO,261
,HIAA80,90837,CPT4,295,11,MCARE,179
,HIAA80,90837,CPT4,922,11,POS,256
,HIAA80,90837,CPT4,433,11,MCAID,180
,HIAA80,90837,CPT4,563,11,DPPO,258
,REF,90837,CPT4,AK01,11,MEPPO,204.5
,HIAA80,90837,CPT4,760,11,EAP,225
,HIAA80,90837,CPT4,460,11,MPPO,205
,REF,90837,CPT4,AK01,11,EAP,204.5
,HIAA80,90837,CPT4,853,11,USACC,241
,HIAA80,90837,CPT4,403,11,HMO,205
,HIAA80,90837,CPT4,893,11,MBH,257
,REF,90837,CPT4,AK01,11,HMOHRA,169.37
,HIAA80,90837,CPT4,433,11,,180
,HIAA80,90837,CPT4,363,11,MWC,174
,HIAA80,90837,CPT4,444,11,HMOAVN,200
,REF,90837,CPT4,AK01,11,DPPO,204.5
,HIAA80,90837,CPT4,130,11,MEPO,179
,HIAA80,90837,CPT4,342,11,TRICR,268
,HIAA80,90837,CPT4,467,11,TRICR,180
,HIAA80,90837,CPT4,618,11,,211
,HIAA80,90837,CPT4,530,11,MEFFS,288
,HIAA80,90837,CPT4,363,11,MEPPO,174
,HIAA80,90837,CPT4,756,11,,242
,HIAA80,90837,CPT4,295,11,MEHMO,179
,HIAA80,90837,CPT4,716,11,DPPO,245
,HIAA80,90837,CPT4,841,11,HMO,185
,HIAA80,90837,CPT4,208,11,MEHMO,273
,REF,90837,CPT4,AK01,11,MEPO,169.37
,HIAA80,90837,CPT4,602,11,MWC,206
,HIAA80,90837,CPT4,774,11,VPHMO,230
,HIAA80,90837,CPT4,434,11,HMO,185
,HIAA80,90837,CPT4,152,11,DHMO,180
,HIAA80,90837,CPT4,580,11,HMOAVN,334
,HIAA80,90837,CPT4,130,11,MEHMO,179
,HIAA80,90837,CPT4,580,11,HMOHRA,334
,HIAA80,90837,CPT4,331,11,MHMO,358
,HIAA80,90837,CPT4,544,11,USACC,257
,HIAA80,90837,CPT4,622,11,,190
,HIAA80,90837,CPT4,111,11,,256
,HIAA80,90837,CPT4,298,11,EAP,257
,HIAA80,90837,CPT4,820,11,HMOHRA,256
,HIAA80,90837,CPT4,304,11,EAP,249
,HIAA80,90837,CPT4,498,11,HMO,205
,HIAA80,90837,CPT4,420,11,VPHMO,164
,HIAA80,90837,CPT4,065,11,MC,205
,HIAA80,90837,CPT4,708,11,DPPO,154
,HIAA80,90837,CPT4,210,11,DHMO,205
,REF,90837,CPT4,AK01,11,MEHMO,204.5
,HIAA80,90837,CPT4,878,11,MHMO,231
,REF,90837,CPT4,AK01,11,MBH,204.5
,HIAA80,90837,CPT4,640,11,MEFFS,176
,HIAA80,90837,CPT4,760,11,TC,225
,HIAA80,90837,CPT4,450,11,POS,231
,HIAA80,90837,CPT4,067,11,MCAID,205
,HIAA80,90837,CPT4,833,11,MCAID,215
,HIAA80,90837,CPT4,748,11,HMO,205
,HIAA80,90837,CPT4,837,11,HMO,205
,HIAA80,90837,CPT4,070,11,MCAID,301
,HIAA80,90837,CPT4,522,11,NNHMO,231
,HIAA80,90837,CPT4,153,11,MWC,179
,HIAA80,90837,CPT4,600,11,DHMO,206
,HIAA80,90837,CPT4,164,11,QPOS,176
,HIAA80,90837,CPT4,605,11,MEFFS,256
,HIAA80,90837,CPT4,840,11,DPPO,185
,HIAA80,90837,CPT4,546,11,MEFFS,413
,HIAA80,90837,CPT4,327,11,VPHMO,199
,HIAA80,90837,CPT4,142,11,VPHMO,204
,HIAA80,90837,CPT4,601,11,HMO,216
,REF,90837,CPT4,AK01,11,MEFFS,204.5
,HIAA80,90837,CPT4,532,11,HMO,287
,HIAA80,90837,CPT4,080,11,MCAID,226
,HIAA80,90837,CPT4,921,11,USACC,257
,HIAA80,90837,CPT4,453,11,,205
,HIAA80,90837,CPT4,570,11,MEPO,231
,HIAA80,90837,CPT4,339,11,MWC,337
,HIAA80,90837,CPT4,327,11,MEPO,199
,HIAA80,90837,CPT4,945,11,VPHMO,274
,HIAA80,90837,CPT4,407,11,TRICR,211
,HIAA80,90837,CPT4,662,11,MBH,205
,REF,90837,CPT4,AK01,11,HMOHRA,204.5
,REF,90837,CPT4,AK01,11,DHMO,225.83
,HIAA80,90837,CPT4,407,11,MCAID,211
,HIAA80,90837,CPT4,440,11,MPPO,216
,HIAA80,90837,CPT4,631,11,DPPO,185
,REF,90837,CPT4,AK01,11,TC,204.5
,HIAA80,90837,CPT4,910,11,MC,256
,HIAA80,90837,CPT4,105,11,DPPO,367
,REF,90837,CPT4,AK01,11,MEPO,204.5
,HIAA80,90837,CPT4,064,11,MHMO,201
,HIAA80,90837,CPT4,352,11,ALL,179
,HIAA80,90837,CPT4,855,11,,275
,HIAA80,90837,CPT4,561,11,MHMO,302
,HIAA80,90837,CPT4,840,11,MPPO,185
,HIAA80,90837,CPT4,598,11,HMOAVN,195
,HIAA80,90837,CPT4,669,11,TRICR,201
,REF,90837,CPT4,AK01,11,MWC,169.37
,HIAA80,90837,CPT4,616,11,,221
,HIAA80,90837,CPT4,605,11,MPPO,256
,HIAA80,90837,CPT4,293,11,MBH,154
,HIAA80,90837,CPT4,070,11,QPOS,301
,HIAA80,90837,CPT4,260,11,HMOHRA,226
,HIAA80,90837,CPT4,775,11,HMOHRA,205
,HIAA80,90837,CPT4,561,11,MBH,302
,HIAA80,90837,CPT4,339,11,DPPO,337
,HIAA80,90837,CPT4,038,11,POS,201
,HIAA80,90837,CPT4,981,11,ALL,230
,HIAA80,90837,CPT4,465,11,MPPO,190
,HIAA80,90837,CPT4,652,11,MC,154
,HIAA80,90837,CPT4,616,11,MBH,221
,HIAA80,90837,CPT4,939,11,DPPO,231
,REF,90837,CPT4,AK01,11,MCAID,153.38
,HIAA80,90837,CPT4,147,11,MC,164
,HIAA80,90837,CPT4,215,11,MEFFS,200
,HIAA80,90837,CPT4,465,11,DPPO,190
,REF,90837,CPT4,AK01,11,NNHMO,225.83
,HIAA80,90837,CPT4,164,11,,176
,HIAA80,90837,CPT4,280,11,MEHMO,251
,REF,90837,CPT4,AK01,11,HMO,225.83
,HIAA80,90837,CPT4,242,11,POS,210
,HIAA80,90837,CPT4,327,11,USACC,199
,HIAA80,90837,CPT4,054,11,MHMO,154
,REF,90837,CPT4,AK01,11,MEPPO,173.83
,HIAA80,90837,CPT4,601,11,MEPOS,216
,REF,90837,CPT4,AK01,11,MEFFS,153.38
,HIAA80,90837,CPT4,488,11,MPPO,226
,HIAA80,90837,CPT4,194,11,EAP,205
,HIAA80,90837,CPT4,890,11,HMO,215
,HIAA80,90837,CPT4,363,11,TC,174
,HIAA80,90837,CPT4,921,11,MC,257
,HIAA80,90837,CPT4,454,11,MWC,179
,HIAA80,90837,CPT4,611,11,MEFFS,257
,HIAA80,90837,CPT4,974,11,QPOS,271
,HIAA80,90837,CPT4,932,11,MC,251
,HIAA80,90837,CPT4,335,11,HMOAVN,284
,HIAA80,90837,CPT4,910,11,TRICR,256
,HIAA80,90837,CPT4,913,11,MEPO,276
,HIAA80,90837,CPT4,700,11,POS,156
,HIAA80,90837,CPT4,561,11,TRICR,302
,HIAA80,90837,CPT4,703,11,MEHMO,154
,HIAA80,90837,CPT4,544,11,QPOS,257
,HIAA80,90837,CPT4,954,11,HMO,205
,HIAA80,90837,CPT4,152,11,MBH,180
,HIAA80,90837,CPT4,394,11,QPOS,205
,HIAA80,90837,CPT4,442,11,MEPPO,186
,HIAA80,90837,CPT4,932,11,NNHMO,251
,HIAA80,90837,CPT4,436,11,SLFIN,185
,HIAA80,90837,CPT4,232,11,HMOAVN,186
,REF,90837,CPT4,AK01,11,HMOHRA,153.38
,HIAA80,90837,CPT4,967,11,MEPOS,251
,HIAA80,90837,CPT4,224,11,MEFFS,195
,HIAA80,90837,CPT4,669,11,MEFFS,201
,HIAA80,90837,CPT4,652,11,NNHMO,154
,REF,90837,CPT4,AK01,11,DHMO,153.38
,HIAA80,90837,CPT4,352,11,VPHMO,179
,REF,90837,CPT4,AK01,11,SLFIN,153.38
,HIAA80,90837,CPT4,420,11,NNHMO,164
,REF,90837,CPT4,AK01,11,POS,173.83
,HIAA80,90837,CPT4,153,11,MCARE,179
,HIAA80,90837,CPT4,278,11,HMOHRA,246
,HIAA80,90837,CPT4,553,11,DHMO,253
,HIAA80,90837,CPT4,407,11,MEHMO,211
,HIAA80,90837,CPT4,480,11,VPHMO,231
,HIAA80,90837,CPT4,433,11,EAP,180
,HIAA80,90837,CPT4,038,11,QPOS,201
,HIAA80,90837,CPT4,226,11,MEPO,233
,REF,90837,CPT4,AK01,11,SLFIN,204.5
,HIAA80,90837,CPT4,430,11,MEPOS,231
,HIAA80,90837,CPT4,456,11,MPPO,212
,HIAA80,90837,CPT4,730,11,MEPO,179
,HIAA80,90837,CPT4,598,11,MEFFS,195
,HIAA80,90837,CPT4,840,11,MCARE,185
,HIAA80,90837,CPT4,932,11,EAP,251
,HIAA80,90837,CPT4,111,11,MWC,256
,HIAA80,90837,CPT4,486,11,MC,215
,HIAA80,90837,CPT4,190,11,MEFFS,205
,HIAA80,90837,CPT4,201,11,MCAID,273
,HIAA80,90837,CPT4,601,11,ALL,216
,HIAA80,90837,CPT4,242,11,,210
,HIAA80,90837,CPT4,294,11,MCAID,231
,HIAA80,90837,CPT4,452,11,HMOAVN,180
,HIAA80,90837,CPT4,800,11,MEPO,260
,HIAA80,90837,CPT4,774,11,NNHMO,230
,HIAA80,90837,CPT4,013,11,NNHMO,215
,HIAA80,90837,CPT4,840,11,TC,185
,HIAA80,90837,CPT4,446,11,SLFIN,181
,HIAA80,90837,CPT4,454,11,NNHMO,179
,HIAA80,90837,CPT4,105,11,VPHMO,367
,HIAA80,90837,CPT4,570,11,NNHMO,231
,HIAA80,90837,CPT4,280,11,,251
,HIAA80,90837,CPT4,088,11,MEPOS,206
,HIAA80,90837,CPT4,226,11,ALL,233
,REF,90837,CPT4,AK01,11,NNHMO,169.37
,REF,90837,CPT4,AK01,11,DPPO,169.37
,HIAA80,90837,CPT4,111,11,TRICR,256
,HIAA80,90837,CPT4,140,11,SLFIN,201
,HIAA80,90837,CPT4,024,11,DHMO,256
,HIAA80,90837,CPT4,436,11,QPOS,185
,HIAA80,90837,CPT4,280,11,NNHMO,251
,HIAA80,90837,CPT4,224,11,SLFIN,195
,HIAA80,90837,CPT4,996,11,SLFIN,266
,HIAA80,90837,CPT4,920,11,,297
,HIAA80,90837,CPT4,342,11,MEPPO,268
,HIAA80,90837,CPT4,024,11,MEPO,256
,HIAA80,90837,CPT4,928,11,DHMO,277
,HIAA80,90837,CPT4,240,11,HMOAVN,189
,HIAA80,90837,CPT4,631,11,MEFFS,185
,HIAA80,90837,CPT4,328,11,DPPO,273
,HIAA80,90837,CPT4,560,11,USACC,259
,REF,90837,CPT4,AK01,11,MEPPO,225.83
,HIAA80,90837,CPT4,922,11,DHMO,256
,HIAA80,90837,CPT4,304,11,USACC,249
,HIAA80,90837,CPT4,598,11,DHMO,195
,HIAA80,90837,CPT4,021,11,MEPOS,276
,HIAA80,90837,CPT4,316,11,DPPO,241
,HIAA80,90837,CPT4,411,11,DHMO,204
,HIAA80,90837,CPT4,006,11,HMO,180
,HIAA80,90837,CPT4,730,11,QPOS,179
,HIAA80,90837,CPT4,280,11,ALL,251
,HIAA80,90837,CPT4,532,11,VPHMO,287
,HIAA80,90837,CPT4,164,11,TRICR,176
,REF,90837,CPT4,AK01,11,QPOS,169.37
,HIAA80,90837,CPT4,995,11,DHMO,298
,HIAA80,90837,CPT4,532,11,DHMO,287
,REF,90837,CPT4,AK01,11,MEPO,225.83
,HIAA80,90837,CPT4,469,11,SLFIN,205
,HIAA80,90837,CPT4,247,11,NNHMO,231
,HIAA80,90837,CPT4,524,11,HMO,200
,HIAA80,90837,CPT4,620,11,TC,195
,HIAA80,90837,CPT4,458,11,DHMO,196
,HIAA80,90837,CPT4,940,11,,298
,HIAA80,90837,CPT4,495,11,MBH,205
,HIAA80,90837,CPT4,544,11,TRICR,257
,HIAA80,90837,CPT4,546,11,DHMO,413
,HIAA80,90837,CPT4,546,11,MC,413
,REF,90837,CPT4,AK01,11,HMOHRA,191.95
,HIAA80,90837,CPT4,890,11,MBH,215
,HIAA80,90837,CPT4,360,11,SLFIN,172
,HIAA80,90837,CPT4,605,11,MHMO,256
,HIAA80,90837,CPT4,561,11,MC,302
,HIAA80,90837,CPT4,782,11,ALL,241
,HIAA80,90837,CPT4,486,11,MEPPO,215
,HIAA80,90837,CPT4,833,11,ALL,215
,HIAA80,90837,CPT4,115,11,VPHMO,352
,HIAA80,90837,CPT4,220,11,ALL,231
,HIAA80,90837,CPT4,140,11,MWC,201
,HIAA80,90837,CPT4,544,11,MBH,257
,HIAA80,90837,CPT4,481,11,MBH,231
,HIAA80,90837,CPT4,337,11,TC,273
,HIAA80,90837,CPT4,239,11,SLFIN,256
,REF,90837,CPT4,AK01,11,EAP,153.38
,HIAA80,90837,CPT4,591,11,USACC,205
,HIAA80,90837,CPT4,452,11,,180
,HIAA80,90837,CPT4,450,11,MCAID,231
,HIAA80,90837,CPT4,208,11,DPPO,273
,REF,90837,CPT4,AK01,11,HMOAVN,204.5
,HIAA80,90837,CPT4,062,11,DHMO,201
,HIAA80,90837,CPT4,224,11,,195
,HIAA80,90837,CPT4,454,11,MEPO,179
,REF,90837,CPT4,AK01,11,DPPO,169.37
,REF,90837,CPT4,AK01,11,MCARE,153.38
,HIAA80,90837,CPT4,460,11,DPPO,205
,HIAA80,90837,CPT4,044,11,MCARE,184
,HIAA80,90837,CPT4,456,11,MWC,212
,HIAA80,90837,CPT4,293,11,DPPO,154
,REF,90837,CPT4,AK01,11,MBH,225.83
,HIAA80,90837,CPT4,703,11,MEPPO,154
,HIAA80,90837,CPT4,660,11,MEPOS,185
,HIAA80,90837,CPT4,077,11,MWC,205
,HIAA80,90837,CPT4,544,11,MHMO,257
,HIAA80,90837,CPT4,498,11,MEPPO,205
,HIAA80,90837,CPT4,460,11,MWC,205
,HIAA80,90837,CPT4,774,11,MHMO,230
,HIAA80,90837,CPT4,782,11,USACC,241
,HIAA80,90837,CPT4,300,11,MEPPO,226
,HIAA80,90837,CPT4,304,11,TC,249
,HIAA80,90837,CPT4,411,11,MPPO,204
,HIAA80,90837,CPT4,620,11,ALL,195
,HIAA80,90837,CPT4,086,11,MC,261
,HIAA80,90837,CPT4,017,11,TRICR,226
,HIAA80,90837,CPT4,460,11,,205
,HIAA80,90837,CPT4,336,11,MEPPO,282
,HIAA80,90837,CPT4,210,11,MWC,205
,HIAA80,90837,CPT4,522,11,DHMO,231
,HIAA80,90837,CPT4,006,11,MEPOS,180
